"","ID","Nationality","Age","DaysSinceCreation","NameHash","DocIDHash","AverageLeadTime","LodgingRevenue","OtherRevenue","BookingsCanceled","BookingsNoShowed","BookingsCheckedIn","PersonsNights","RoomNights","DaysSinceLastStay","DaysSinceFirstStay","DistributionChannel","MarketSegment","SRHighFloor","SRLowFloor","SRAccessibleRoom","SRMediumFloor","SRBathtub","SRShower","SRCrib","SRKingSizeBed","SRTwinBed","SRNearElevator","SRAwayFromElevator","SRNoAlcoholInMiniBar","SRQuietRoom"
"10132",10132,"RUS","37",900,2.83155888621418e+74,4.27130216697436e+76,7,417,42,0,0,1,6,3,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10133",10133,"DEU","41",900,1.10768959435995e+77,2.96996575264933e+76,43,274.8,30.5,0,0,1,4,2,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10134",10134,"GBR","30",900,3.20178807606109e+76,7.01339131901866e+76,66,191.25,67.5,0,0,1,6,3,903,903,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10135",10135,"DEU","28",900,1.05492422750466e+77,6.31448030859896e+76,0,174.8,111.3,0,0,1,2,1,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10136",10136,"PRT","55",900,3.21464026282168e+76,9.4175412782142e+76,152,489.2,58.5,0,0,1,8,4,904,904,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10137",10137,"PRT","NULL",900,1.07173646395288e+77,4.32557292412142e+76,79,625.5,171,0,0,1,15,5,905,905,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10138",10138,"ESP","50",900,7.84058395625117e+76,2.8194900299465e+76,141,533.8,280.7,0,0,1,16,4,904,904,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10139",10139,"PRT","NULL",900,1.06841143163797e+77,4.32557292412142e+76,128,256.27,197.86,0,0,1,6,3,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10140",10140,"USA","57",900,3.67001284618574e+76,5.50203392243301e+76,128,294.97,327,0,0,1,9,3,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10141",10141,"ITA","50",900,8.55874402783845e+76,1.05133948730151e+77,89,1160.1,191,0,0,1,28,7,907,907,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10142",10142,"GBR","53",900,1.11265261845547e+77,3.08904314346055e+76,239,190,28,0,0,1,4,2,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10143",10143,"CHE","48",900,7.07453403962563e+76,8.23883821083464e+76,0,0,0,0,0,0,0,0,-1,-1,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10144",10144,"CHE","48",899,7.07453403962563e+76,8.23883821083464e+76,120,359.1,90,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10145",10145,"USA","49",899,1.01663680444207e+77,8.11800565191117e+76,93,239.4,70.5,0,0,1,6,2,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10146",10146,"USA","49",899,4.81405991535899e+76,2.27630874647612e+76,93,239.4,73.8,0,0,1,6,2,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10147",10147,"ITA","81",899,7.40263775944181e+76,9.28610432904865e+76,113,319.5,63,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10148",10148,"PRT","57",899,2.81017704648136e+75,6.11339751954408e+76,100,273.09,70,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10149",10149,"PRT","NULL",899,4.4278506489372e+76,8.87436835324593e+76,36,889,217.5,2,0,15,17,15,231,900,"Corporate","Corporate",0,0,0,0,0,0,0,1,0,0,0,0,0
"10150",10150,"PRT","NULL",899,1.90911354580247e+76,4.32557292412142e+76,3,212.3,31,0,0,1,4,2,901,901,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"10151",10151,"PRT","65",899,2.65160339675377e+76,4.48538390960443e+76,42,826,173,3,0,13,13,15,231,900,"Corporate","Corporate",0,0,0,0,0,0,0,1,0,0,0,0,0
"10152",10152,"PRT","NULL",899,7.06620525225421e+76,4.32557292412142e+76,137,279.9,249,0,0,1,6,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10153",10153,"GBR","51",899,3.67016447513099e+76,9.66869727142285e+76,132,358.3,56,0,0,1,8,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10154",10154,"NLD","27",899,1.12228648021533e+77,9.50730135358985e+76,1,312.81,54,0,0,1,6,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10155",10155,"PRT","NULL",899,3.12295231269799e+76,4.32557292412142e+76,102,165,36,0,0,1,4,2,901,901,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"10156",10156,"PRT","NULL",899,6.63667353022991e+75,4.32557292412142e+76,168,519.6,111.1,0,0,1,12,6,905,905,"Direct","Direct",1,0,0,0,0,0,0,1,0,0,0,0,0
"10157",10157,"USA","40",899,3.40540254230385e+76,3.60998532988703e+75,4,136,21.5,0,0,1,3,1,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,1,0,0,0,0,0,0
"10158",10158,"ITA","50",899,2.79745322806612e+76,1.04997405846729e+77,113,958.5,189,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10159",10159,"NLD","29",899,4.84463328191291e+76,1.12642089174868e+77,71,552,70,0,0,1,10,5,904,904,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10160",10160,"PRT","NULL",899,3.30837859860639e+76,4.32557292412142e+76,173,191.25,31.5,0,0,1,6,3,902,902,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10161",10161,"PRT","NULL",899,4.00201504509011e+76,4.32557292412142e+76,10,560,120,0,0,1,4,4,903,903,"Electronic Distribution","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10162",10162,"PRT","NULL",899,1.01661064175508e+77,4.32557292412142e+76,103,382.2,56,0,0,1,8,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10163",10163,"PRT","NULL",899,1.06636539171504e+77,4.32557292412142e+76,106,487.8,98,0,0,1,12,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10164",10164,"NZL","51",899,9.03166938448652e+76,5.61258277085462e+76,57,119.7,51,0,0,1,3,1,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10165",10165,"PRT","NULL",899,3.77795744426993e+76,4.32557292412142e+76,3,75,29.6,0,0,1,2,1,900,900,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,1,0,0,0,0
"10166",10166,"DEU","58",899,1.10940539690608e+77,1.11397631423004e+77,112,239.4,45.5,0,0,1,6,2,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10167",10167,"PRT","55",899,1.12211834367299e+77,7.35830576444474e+76,2,276,36,0,0,1,4,2,901,901,"Corporate","Corporate",0,0,0,0,0,0,0,0,1,0,0,0,0
"10168",10168,"NLD","22",899,2.90527838605825e+76,1.38830308809114e+75,117,191.25,31.5,0,0,1,6,3,902,902,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10169",10169,"GBR","35",899,9.01176827852033e+76,1.14718847805169e+76,175,168.6,28,0,0,1,4,2,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10170",10170,"CHE","43",899,1.72615832157995e+76,6.00594756571653e+76,101,311.4,42,0,0,1,8,2,901,901,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"10171",10171,"DEU","29",899,3.28317641585571e+76,4.49614687985259e+76,109,637.5,426,0,0,1,10,5,904,904,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10172",10172,"PRT","NULL",899,4.36553233686996e+76,4.32557292412142e+76,114,277.04,56,0,0,1,8,4,903,903,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10173",10173,"FRA","55",899,6.98835754779403e+76,5.7164594537754e+76,151,358.3,211,0,0,1,8,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10174",10174,"GBR","45",899,7.6670831247358e+76,8.06988232086147e+76,154,585.9,148,0,0,1,16,4,903,903,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"10175",10175,"DEU","25",899,2.66192535430712e+76,1.23548285005791e+76,86,626.4,250.2,0,0,1,12,6,905,905,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10176",10176,"PRT","NULL",899,7.96354620875454e+76,4.32557292412142e+76,7,424.6,56,0,0,1,8,4,903,903,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"10177",10177,"IRL","26",899,6.87773132493638e+76,4.50184091118551e+76,93,318.75,52.5,0,0,1,10,5,904,904,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
"10178",10178,"PRT","19",899,6.26256087342817e+75,4.32557292412142e+76,98,1278.6,446.4,0,0,1,8,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10179",10179,"GBR","30",899,1.95829607903017e+75,8.83131529139217e+76,90,283.1,86,0,0,1,8,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10180",10180,"PRT","40",899,5.41409268006993e+76,4.32557292412142e+76,98,426.2,148.8,0,0,1,8,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10181",10181,"PRT","NULL",899,5.26068457377041e+76,4.32557292412142e+76,113,839.7,171,0,0,1,6,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10182",10182,"PRT","NULL",899,5.26068457377041e+76,4.32557292412142e+76,113,359.1,68,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10183",10183,"RUS","50",899,9.86124582102696e+76,3.36983648998152e+76,3,1055,164,0,0,1,20,5,904,904,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10184",10184,"GBR","20",899,4.38813422104788e+76,1.98101077872417e+76,109,382.2,74,0,0,1,8,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10185",10185,"PRT","NULL",899,8.20341610694039e+76,4.32557292412142e+76,133,1077.3,189,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10186",10186,"PRT","NULL",899,8.20341610694039e+76,4.32557292412142e+76,133,1077.3,198,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10187",10187,"GBR","20",899,2.22672030813941e+76,8.40004331711008e+76,133,1077.3,196.5,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10188",10188,"PRT","NULL",899,8.20341610694039e+76,4.32557292412142e+76,133,958.5,162,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10189",10189,"PRT","NULL",899,8.20341610694039e+76,4.32557292412142e+76,133,839.7,126,0,0,1,6,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10190",10190,"PRT","NULL",899,8.20341610694039e+76,4.32557292412142e+76,133,958.5,144,0,0,1,9,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10191",10191,"PRT","NULL",899,4.36553233686996e+76,4.32557292412142e+76,114,277.04,72,0,0,1,8,4,903,903,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10192",10192,"FIN","39",899,1.2194611562212e+76,2.3504953888981e+75,52,299.4,78,0,0,1,6,2,901,901,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"10193",10193,"FRA","46",899,3.3382304528524e+76,4.88108047027306e+75,150,412.9,67,0,0,1,4,4,903,903,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"10194",10194,"IRL","59",899,1.67262088096394e+76,1.15290079174136e+77,173,225.96,46.5,0,0,1,8,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10195",10195,"IRL","58",899,3.70720628632456e+76,4.51035065188975e+75,173,225.96,60,0,0,1,8,4,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10196",10196,"FRA","60",899,4.90026487932955e+76,1.08328142855647e+77,138,312.9,145.6,0,0,1,6,3,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10197",10197,"URY","46",899,8.11904453142164e+75,3.82215917758626e+76,0,476.4,152.5,0,0,1,4,1,900,900,"Direct","Direct",0,0,0,0,0,0,0,1,0,0,0,0,0
"10198",10198,"BRA","77",898,9.42594012915361e+76,2.94373233257679e+76,136,382.5,217,0,0,1,12,6,904,904,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10199",10199,"PRT","52",898,3.13165261017188e+76,6.85717858889775e+76,184,561,135,0,0,1,15,5,903,903,"Travel Agent/Operator","Complementary",0,0,0,0,0,0,0,0,0,0,0,0,0
"10200",10200,"BRA","47",898,2.69113202346964e+76,1.0843891791962e+77,11,213,20,0,0,1,4,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10201",10201,"IRL","31",898,2.47763781009975e+76,1.13269045102191e+76,25,336,13,0,0,1,8,4,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10202",10202,"BGR","36",898,9.56912787088073e+76,1.42443669064718e+76,102,724.8,412.7,0,0,1,12,6,904,904,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"10203",10203,"USA","32",898,1.14236519614631e+77,2.98045353192204e+76,33,125.1,7,0,0,1,1,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10204",10204,"NLD","53",898,1.83663355377066e+76,5.31257353410602e+76,79,607.5,126,0,0,1,15,5,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10205",10205,"GBR","48",898,1.6810091196991e+75,5.29299702740654e+76,131,475.75,78.5,0,0,1,5,5,903,903,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10206",10206,"FRA","53",898,1.03276049690523e+77,4.27787270095717e+76,149,349.8,84,0,0,1,8,4,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10207",10207,"FRA","63",898,1.39728365009579e+76,8.01686485494202e+76,78,373.2,145,0,0,1,8,4,902,902,"Travel Agent/Operator","Other",1,0,0,0,0,0,0,1,0,0,0,0,0
"10208",10208,"DEU","36",898,6.51611891817974e+76,6.48232825799461e+76,74,463.5,84,0,0,1,4,2,900,900,"Direct","Direct",0,0,0,0,0,0,0,1,0,0,0,0,0
"10209",10209,"PRT","NULL",898,9.99593578851787e+76,4.32557292412142e+76,51,119.7,21,0,0,1,3,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10210",10210,"SWE","59",898,6.94485221623581e+76,1.0041336594169e+77,51,283.5,87,0,0,1,2,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10211",10211,"ESP","64",898,4.03577549688441e+76,4.76994023858047e+76,90,211.71,153.54,0,0,1,6,3,901,901,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
"10212",10212,"PRT","NULL",898,4.3980073512086e+76,4.32557292412142e+76,146,283.5,93,0,0,1,6,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10213",10213,"ISR","59",898,2.71584165405074e+76,9.48862144694749e+76,146,283.5,66,0,0,1,6,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10214",10214,"DNK","37",898,7.54899595735676e+76,1.08566139072413e+77,36,116.15,23,0,0,1,3,1,899,899,"Direct","Direct",0,0,0,0,0,0,0,0,0,0,0,0,0
"10215",10215,"FRA","41",898,9.92394719331714e+76,6.47396594358075e+76,58,155.7,101,0,0,1,4,1,899,899,"Direct","Direct",0,0,0,0,0,0,0,1,0,0,0,0,0
"10216",10216,"PRT","NULL",898,5.10933299963595e+76,4.32557292412142e+76,4,213,69.4,0,0,1,4,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10217",10217,"ESP","59",898,1.11125281194132e+77,1.87007112521571e+76,16,278,46,0,0,1,4,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10218",10218,"FRA","52",898,9.88367159926469e+76,1.1552431578433e+77,96,620.4,223.2,0,0,1,12,4,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10219",10219,"GBR","59",898,6.31330636007302e+76,6.87131556686528e+76,116,239.4,86,0,0,1,6,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10220",10220,"ESP","65",898,1.87170268781536e+76,8.7913202069662e+76,119,165.57,241.68,0,0,1,6,3,901,901,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10221",10221,"FRA","45",898,1.04378027942385e+77,7.08000563691768e+76,95,319.5,172.5,0,0,1,9,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10222",10222,"FRA","37",898,8.98337207157029e+76,1.46402450042974e+76,87,1142.1,352.5,0,0,1,21,7,905,905,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10223",10223,"PRT","NULL",898,8.50703805192322e+76,4.32557292412142e+76,67,486,87,0,0,1,12,4,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10224",10224,"SWE","42",898,5.76462984191935e+76,1.4333403587109e+76,138,639,117,0,0,1,6,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10225",10225,"GBR","56",898,8.56842205348856e+76,5.21327457930695e+76,120,319.5,135,0,0,1,9,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10226",10226,"FRA","42",898,5.26948677277874e+76,1.05240537552369e+77,151,93.3,18,0,0,1,2,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10227",10227,"FRA","46",898,3.6511623308843e+76,1.1077333906526e+77,151,93.3,14,0,0,1,2,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10228",10228,"DEU","20",898,7.79157471208271e+76,3.6632817429789e+76,107,359.1,95,0,0,1,9,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10229",10229,"CHE","75",898,9.76892350303467e+76,4.44639288423669e+76,169,283.5,59.5,0,0,1,6,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10230",10230,"CHE","45",898,1.0162877622645e+77,1.02957918087987e+77,169,283.5,90,0,0,1,3,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10231",10231,"ESP","52",898,3.98642271661078e+76,4.32840098797109e+76,24,1164.3,265.5,0,0,1,21,7,905,905,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10232",10232,"ITA","26",898,6.37555645653256e+76,1.13076092081898e+77,107,680.1,241,0,0,1,14,7,905,905,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10233",10233,"FRA","22",898,3.59742582132095e+76,6.8498580316742e+76,92,311.4,238.5,0,0,1,8,4,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10234",10234,"BEL","45",898,7.45349798988824e+75,5.18589543899151e+76,157,639,99,0,0,1,6,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10235",10235,"SWE","45",898,8.53479532377419e+76,9.35218880304704e+76,94,360.75,111,0,0,1,12,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10236",10236,"CAN","67",898,8.29747909691092e+76,9.88487699625958e+76,111,186.6,79,0,0,1,4,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10237",10237,"AUT","49",898,9.00295688459346e+76,4.25146738103769e+76,36,150.3,41,0,0,1,3,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10238",10238,"BEL","44",898,1.11029372220533e+77,5.28661790221126e+76,157,213,34,0,0,1,6,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10239",10239,"PRT","NULL",898,4.05182493400776e+76,4.32557292412142e+76,96,864.9,163.5,0,0,1,21,7,905,905,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10240",10240,"NZL","48",898,8.13759768565302e+76,7.14515182889461e+76,4,139,31.5,0,0,1,2,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10241",10241,"CHE","37",898,7.05635382609114e+76,2.37921203760105e+76,101,106.5,18,0,0,1,3,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10242",10242,"CHE","62",898,6.15045380112399e+76,2.11627492881178e+76,101,94.5,16,0,0,1,2,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10243",10243,"GBR","62",898,1.24262003005664e+76,4.49175072184205e+76,106,510,227,0,0,1,16,8,906,906,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
"10244",10244,"GBR","59",898,9.41996919247537e+76,8.58884049076459e+76,106,510,110,0,0,1,16,8,906,906,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
"10245",10245,"GBR","63",898,8.74397050261017e+76,1.19453157175444e+76,106,510,82,0,0,1,16,8,906,906,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,1,0,0,0,0,0
"10246",10246,"CHN","58",898,6.85281308423511e+76,4.95331802954229e+76,36,300.6,44.5,0,0,1,6,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10247",10247,"FRA","30",898,5.57567315291987e+76,2.37535407343449e+76,9,511.8,42,0,0,1,6,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10248",10248,"PRT","NULL",898,3.81238625265667e+76,4.32557292412142e+76,92,93.9,7,0,0,1,1,1,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10249",10249,"FRA","55",898,9.54678301193441e+76,5.06908992290022e+76,9,529.8,166,0,0,1,3,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10250",10250,"CHE","52",898,4.2766899659234e+76,1.19149873663419e+76,102,792,207.6,0,0,1,16,8,906,906,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10251",10251,"PRT","NULL",898,7.60299825225815e+76,4.32557292412142e+76,232,1011,577.5,0,0,1,8,4,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10252",10252,"PRT","NULL",898,7.60299825225815e+76,4.32557292412142e+76,232,301,439,0,0,1,8,4,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10253",10253,"PRT","NULL",898,7.88069746422834e+76,4.32557292412142e+76,9,308,193,0,0,1,4,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10254",10254,"UKR","42",898,5.64838661258838e+76,5.35037859849926e+76,106,237.42,68.25,0,0,1,9,3,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10255",10255,"FRA","38",898,1.08930853256461e+77,2.08152837593221e+76,111,191.25,36.5,0,0,1,6,3,901,901,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10256",10256,"SWE","42",898,5.80724318648747e+76,6.55146022696429e+76,138,213,123,0,0,1,6,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10257",10257,"FRA","19",898,3.36293496089284e+76,7.31354799046374e+76,134,934.2,183,0,0,1,8,4,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10258",10258,"PRT","NULL",898,3.63302748956697e+76,4.32557292412142e+76,86,213,42,0,0,1,6,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10259",10259,"FRA","64",898,1.91581753539406e+75,5.47303539833135e+76,119,318.6,213,0,0,1,8,2,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10260",10260,"PRT","NULL",897,9.78924753401702e+76,4.32557292412142e+76,179,275,56,0,0,1,8,4,901,901,"Direct","Direct",0,0,0,0,0,0,0,1,0,0,0,0,0
"10261",10261,"FRA","47",897,1.43710319064321e+76,4.18538237515655e+76,186,394.75,89,0,0,1,10,5,902,902,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,1,0,0,0,0
"10262",10262,"FRA","58",897,1.13327825752692e+77,4.76127069794421e+76,163,168,67,0,0,1,6,3,900,900,"Travel Agent/Operator","Travel Agent/Operator",0,0,0,0,0,0,0,0,0,0,0,0,0
"10263",10263,"BRA","55",897,8.94071428664754e+76,4.0103619700352e+76,97,207.24,69,0,0,1,6,3,900,900,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
"10264",10264,"FRA","55",897,1.06948631317155e+77,1.12161170544018e+77,71,270.24,226,0,0,1,8,4,901,901,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,0,0,0,0,0,0
"10265",10265,"DNK","51",897,1.08136944714416e+77,9.4256809039143e+76,112,213,48,0,0,1,6,2,899,899,"Travel Agent/Operator","Other",0,0,0,0,0,0,0,1,0,0,0,0,0
